pose_id,x_nose,x_left_eye_inner,x_left_eye,x_left_eye_outer,x_right_eye_inner,x_right_eye,x_right_eye_outer,x_left_ear,x_right_ear,x_left_shoulder,x_right_shoulder,x_left_elbow,x_right_elbow,x_left_wrist,x_right_wrist,x_left_hip,x_right_hip,x_left_knee,x_right_knee,x_left_ankle,x_right_ankle,y_nose,y_left_eye_inner,y_left_eye,y_left_eye_outer,y_right_eye_inner,y_right_eye,y_right_eye_outer,y_left_ear,y_right_ear,y_left_shoulder,y_right_shoulder,y_left_elbow,y_right_elbow,y_left_wrist,y_right_wrist,y_left_hip,y_right_hip,y_left_knee,y_right_knee,y_left_ankle,y_right_ankle,pose,right_elbow_angle,left_elbow_angle,right_knee_angle,left_knee_angle
1097,0.01390505625,0.01991264375,0.01430199375,0.0181056666666666,0.0154722875,0.0203282177083333,0.01488984375,0.0099246104166666,0.008329378125,-0.0097247589583333,0.0032039289062499,0.015284509375,0.0318078375,0.0151865520833333,0.0136691125,-0.00634942,0.004762065,0.0153579229166666,0.026824671875,0.0239370604166666,0.0267306,-0.09280296875,-0.073591375,-0.0988338875,-0.0749046203125,-0.0977229125,-0.0735480421875,-0.0986704583333333,-0.0774254499999999,-0.1018253958333333,-0.0633734374999999,-0.0820795541666666,-0.065098390625,-0.0822394458333333,-0.0800863625,-0.1087335979166666,-0.0011237715625,0.0014983406875,-0.0618334656249999,-0.0797786041666666,-0.0306201046875,-0.0574487125,situp_up,55.923510232481746,93.57112329132607,14.945592238062186,35.043514024278174
1098,0.0033610634375,0.00864466125,0.0074045151562499,0.011222456875,0.00538762875,0.007170566875,0.005386859375,0.0172358791666666,0.00951819421875,0.0222108895833333,-0.00293023671875,0.0056965708333333,-0.025870421875,-0.01864114375,-0.0488370390625,0.0091039375,-0.0068279531249999,-0.0202616354166666,-0.0320364749999999,-0.0564609854166666,-0.0473568671875,-0.1218223333333333,-0.094120490625,-0.1248245958333333,-0.0931030984375,-0.1263025916666666,-0.094705521875,-0.1262675416666666,-0.08854604375,-0.1205649208333333,-0.0576909421875,-0.0887373041666666,-0.0256074937499999,-0.0786738541666666,-0.006957481875,-0.0777455416666666,0.0055679859375,-0.0074240145833333,0.02830158125,-0.036189275,0.0223547390625,0.0111289402083333,situp_up,158.6284357758514,154.69922394408954,59.17038885087048,132.92522470403918
1099,0.0107114890625,0.0199481020833333,0.0155958296875,0.0217756270833333,0.0146734,0.0201009114583333,0.015581775,0.0298552989583333,0.0213832859375,0.0315314416666666,0.0134109140625,-0.0161484966666666,-0.0116284203125,-0.0629926833333333,-0.04270408125,0.0017112313541666,-0.001283423515625,-0.0234288729166666,-0.021750575,-0.0745649375,-0.056524878125,-0.1364667916666666,-0.106635609375,-0.1412735625,-0.10523659375,-0.1435726875,-0.107697,-0.1436093020833333,-0.097335546875,-0.1328948020833333,-0.048607909375,-0.0943628,-0.0132941078125,-0.0677252125,-0.0125866109375,-0.0643679854166666,0.009062296875,-0.0120830229166666,-0.0559260671875,-0.0873584375,-0.0224711328125,-0.0343655416666666,situp_up,139.3945091324855,144.34005289919776,48.483987312893476,77.95440621170826
1100,-0.03898645625,-0.0475460833333333,-0.03479514375,-0.0451083854166666,-0.0364180859375,-0.0481922083333333,-0.035778875,-0.0370903104166666,-0.029143765625,-0.0306227458333333,-0.0191927421875,-0.0530139166666666,-0.0287038921875,-0.0957105958333333,-0.0524373703124999,0.0014149827083333,-0.00106123703125,-0.0668951041666666,-0.0362099015625,-0.1364410625,-0.0659881828124999,-0.117104825,-0.0919995671874999,-0.1221664583333333,-0.0912003046875,-0.1235102020833333,-0.0927520625,-0.1238077916666666,-0.087234240625,-0.1188153666666666,-0.0554018593749999,-0.08303169375,-0.01348770859375,-0.05032365625,0.00959584109375,-0.025923959375,0.0048589840625,-0.0064786716666666,0.0104870796875,-0.0433090645833333,0.01752971875,-0.0078491077083333,situp_up,152.00685896338308,146.50925139496832,83.6841786905632,178.92758343590563
1101,0.0379482453125,0.0501966,0.037132840625,0.04875148125,0.03756889375,0.0493322604166666,0.0363473359375,0.0395127604166666,0.0298130031249999,0.0136773833333333,0.0172344296875,0.0363921916666666,0.0433174765625,0.0645159791666666,0.064500396875,0.002028081875,-0.00152106140625,0.0658033208333333,0.0534477,0.1359356041666666,0.109702484375,-0.0995650125,-0.08155495,-0.1097878458333333,-0.083219375,-0.1071148,-0.080156625,-0.1067039083333333,-0.0846402703125,-0.1062932333333333,-0.073069715625,-0.06515925625,-0.0474655625,-0.0051933354166666,-0.0513872140625,-0.04357115,-0.01113563125,0.0148475354166666,-0.015318190625,0.0138507583333333,-0.0018322756249999,0.00892238125,situp_up,52.404158506728486,123.63966008265437,176.0320667662353,165.3630652946135
1102,0.0105790375,0.0180021822916666,0.01473374375,0.0209354375,0.0122679281249999,0.0163743895833333,0.0123860625,0.0282808458333333,0.0175564359375,0.0483654729166666,0.00676152859375,0.02463796875,-0.0117076270312499,0.000931625125,-0.021894534375,0.0108593970833333,-0.0081445478125,0.0010513139583333,-0.0263665890625,-0.032441796875,-0.055777675,-0.1143936958333333,-0.0912658328125,-0.12110624375,-0.090629,-0.1219099583333333,-0.0914790515625,-0.1219443958333333,-0.087817046875,-0.1188053541666666,-0.053711875,-0.0848617395833333,-0.01275323125,-0.0406644104166666,-0.0017536303125,-0.0188517,0.007127059375,-0.0095027916666666,-0.0083413228125,-0.0627462979166666,0.0138297625,-0.0378154479166666,situp_up,177.64567173564978,144.9748990064209,68.60608936465121,88.87473106162238
1103,0.006576693125,0.0132939547916666,0.0107103384375,0.0152937479166666,0.0096182525,0.0134910666666666,0.010716436875,0.0233187875,0.0169634421875,0.0322088208333333,0.016480065625,-0.0018903572083333,-0.0104803999999999,-0.0526129833333333,-0.04213028125,0.0025235814583333,-0.0018926726562499,-0.0316397291666666,-0.02290630625,-0.07002875,-0.05331125,-0.1355589791666666,-0.1052493437499999,-0.1400085,-0.104754515625,-0.1409965416666666,-0.105843796875,-0.1412316958333333,-0.099204975,-0.1338318666666666,-0.05433228125,-0.08517065,-0.01182282125,-0.0466418541666666,-0.01392630625,-0.0375659666666666,0.00597977,-0.0079730635416666,-0.06443805625,-0.0919575541666666,-0.0175274515624999,-0.0254265625,situp_up,140.98306596402577,126.36030371838078,38.60808704155638,65.17538904326815
1104,-0.0257457796874999,-0.0337982375,-0.0252137296875,-0.0336131291666666,-0.0254140234375,-0.0336283874999999,-0.02519674375,-0.0285491583333333,-0.0214053578125,-0.0098104395833333,-0.0132742906249999,-0.0220173,-0.02497720625,-0.0380507875,-0.03197256875,0.0021929791666666,-0.001644734375,-0.0607090125,-0.0452842890625,-0.0967784791666666,-0.075555,-0.0906107979166666,-0.073571796875,-0.0982564854166666,-0.073745859375,-0.0989716666666666,-0.0743339421875,-0.0992704375,-0.076007078125,-0.1016490458333333,-0.059503859375,-0.085042175,-0.0291856734374999,-0.0511358541666666,-0.0507857734375,-0.0748616291666666,0.00103533921875,-0.0013804320833333,-0.0010759240625,0.0113139,-0.00551611625,-0.0026067547916666,situp_up,35.470086839818656,58.5169924498553,139.08440747248017,174.90450471619334
1105,-0.00033826003125,0.0033927739583333,0.00417198234375,0.0077565929166666,-0.000326691015625,-0.0010498125,-0.001181102734375,0.0132818222916666,0.00036054953125,0.0298828937499999,-0.0103690415625,0.0384469833333333,-0.0225296640625,0.0084570527083333,-0.0175737171874999,0.01248954625,-0.00936717390625,-0.0281691958333333,-0.0406296374999999,-0.0391411625,-0.05040144375,-0.1101146291666666,-0.087428296875,-0.1167264708333333,-0.0876388078125,-0.1168254166666666,-0.0877886171875,-0.117227125,-0.086720296875,-0.1163961729166666,-0.05961803125,-0.0864006520833333,-0.021296134375,-0.0449566166666666,-0.0390963171875,-0.0552464875,0.0029850103125,-0.0039800229166666,0.03106728125,0.0279504229166666,0.0874196765625,0.1026574291666666,situp_up,9.364137569320343,46.711893364920385,143.05770419048457,135.64994970831967
1106,-0.0282192890625,-0.0355281104166666,-0.026342265625,-0.03468335,-0.0267326203125,-0.0353441166666666,-0.0262405984375,-0.0305210020833333,-0.023009984375,-0.0244653208333333,-0.01873335,-0.0482891166666666,-0.0350523953125,-0.0645408270833333,-0.04784083125,0.0019177001041666,-0.00143825625,-0.0329598125,-0.0238862421875,-0.0131657302083333,-0.0110248871875,-0.118851575,-0.09319709375,-0.12424368125,-0.0931576375,-0.1244260416666666,-0.093382859375,-0.1245883708333333,-0.0905473046875,-0.1217896875,-0.060011796875,-0.0791482291666666,-0.03599134375,-0.0518694833333333,-0.0633637421875,-0.0833954583333333,0.00268262046875,-0.0035768527083333,0.00530295703125,-0.0064971714583333,0.06753695,0.0590922791666666,squats_down,52.96907139407248,75.46320961009319,71.49357207002782,76.65280758356592
1107,-0.032896115625,-0.0422003666666666,-0.0312676375,-0.0411705291666666,-0.03179953125,-0.0420561354166666,-0.0312732031249999,-0.0357316374999999,-0.027133125,-0.0279775583333333,-0.0205818890625,-0.05038844375,-0.0353525671875,-0.0625677416666666,-0.045759096875,0.0024981272916666,-0.00187361578125,-0.0343475770833333,-0.0241805046875,-0.0144440958333333,-0.01092492125,-0.1140036874999999,-0.0906492,-0.1208585270833333,-0.090612190625,-0.1210266979166666,-0.09090953125,-0.1214484208333333,-0.088365590625,-0.1195580479166666,-0.0588070624999999,-0.0787732604166666,-0.028823984375,-0.05363281875,-0.06589724375,-0.0859342416666666,0.0026610375,-0.0035480499999999,0.0084660321875,0.0023143318749999,0.0712562140625,0.06895365625,squats_down,48.29272023830782,54.96269093751237,93.47453577659617,81.36550362549822
